order_item_count,rant_delta,embedding_rant_O2P_2,o2a_zoneid_last15mins_averages,ar2p_avg_res_20d,rest_placed_order_count__1h,embedding_hour_LM_0,embedding_Rz_LM_13,avg_item,embedding_week_O2P_0,embedding_city_LM_2,embedding_hour_LM_3,items_past,high_item,o2mf_value_res_lag1,embedding_hour_O2P_3,fm_avg_Rh_dow_hour_7D,embedding_Rz_LM_0,embedding_Rz_LM_21,fm_avg_Rz_3H,o2p_value_res_lag1,p2d_avg_Cz_1H,embedding_city_LM_3,embedding_rant_O2P_0,o2as_avg_Rz_7D,rant_active_orders,embedding_rant_O2P_4,cust_zone_rain_mode__2H,embedding_hour_LM_2,embedding_Rz_LM_23,p2d_sd_Ch_20D,embedding_city_O2P_4,item_lag_delta_I,embedding_hour_LM_4,embedding_Rz_LM_6,p2d_avg_Ch_20D,embedding_rant_O2P_8,embedding_Rz_LM_4,embedding_Rz_LM_18,bill_amount,p2d_avg_Rz_3D,embedding_week_O2P_2,lag_delta_II,weekday,o2as_avg_Rh_7D,banner_factor,embedding_hour_O2P_4,hour,embedding_dayofweek_LM_2,o2as_avg_Rz_dow_30D,embedding_city_O2P_1,pop_request,o2as_avg_Rh_dow_7D,embedding_Rz_LM_24,o2as_avg_Rid_hour_dow_30d,embedding_Rz_LM_1,embedding_Rz_LM_20,embedding_Rz_LM_15,rant_banner_factor,embedding_hour_O2P_0,embedding_city_O2P_0,o2as_avg_Rz_hour_dow_9d,embedding_hour_LM_1,item_slot_o2p_avg_1D,item_o2p_avg,embedding_city_O2P_3,dayofweek,fm_avg_Rz_dow_hour_7D,item_slot_o2p_avg,embedding_Rz_LM_19,o2as_avg_Rid_dow_hour_7D,o2as_avg_Rid_hour_3D,o2as_avg_Rz_hour_dow_lag,embedding_dayofweek_LM_0,embedding_Rz_LM_12,rare_item,embedding_Rz_LM_2,fm_avg_Rz_3D,fm_avg_Rz_1H,embedding_Rz_LM_10,embedding_Rz_LM_17,embedding_hour_O2P_2,embedding_Rz_LM_5,p2d_avg_Rid_20D,embedding_rant_O2P_6,r2d_avg_Cg_7D,embedding_dayofweek_LM_1,embedding_city_LM_1,order_total_quantity,embedding_Rz_LM_16,o2as_avg_Rz_hour_dow_30d,embedding_rant_O2P_5,rant_cst_distance,embedding_Rz_LM_9,embedding_hour_O2P_1,embedding_city_LM_4,o2a_zoneid_last5mins_averages,rest_zone_rain_mode__2H,embedding_Rz_LM_3,o2as_avg_res_1h,embedding_rant_O2P_9,fm_avg_Rid_hour_30D,fm_avg_Rz_dow_hour_30D,p2d_avg_Rid_3D,embedding_city_O2P_2,ar2p_avg_res_1h,fm_avg_Rh_1D,p2d_avg_Rz_1H,embedding_Rz_LM_8,embedding_Rz_LM_22,embedding_rant_O2P_3,embedding_Rz_LM_14,embedding_rant_O2P_7,o2mf_avg_1H,fm_avg_Rh_hour_3D,ar2p_avg_res_hour_20d,fm_avg_Rid_1Day,item_o2p_lag,embedding_Rz_LM_11,fm_avg_Rz_1D,embedding_rant_O2P_1,p2d_avg_Rid_1H,p2d_avg_Cz_3D,lag_delta_I,embedding_city_LM_0,embedding_week_O2P_1,embedding_Rz_LM_7,o2p_avg_1H,O2D,O2D_beef,Ar2P,O2As,FM,O2P,P2D,order_id
1,0,-2.305037,2.7415,6.306817248,0,0.37771502,-0.006504443,1,0.012844077,-0.9026805,-0.46323314,0,0,5.87,0.8046588,9.285,0.8168735,0.2203438,5.728312388,15.27,15,0.30816382,1.5678532,5.927301467,0,0.79165,0,-0.24724199,0.5095153,6.503844409,1.4321104,3.32,0.2278887,-0.007153575,14.96359498,0.9504945,0.3944488,-0.35016742,350,15,-0.6520976,-2.615434783,0,6.848502326,0.409999996,-0.15394725,15,-0.010561532,4.897068113,1.2622452,0,5.701100917,0.56989825,2.15,0.04170389,-0.538559,-0.42187387,0,0.15115722,-0.23326707,3.92475,0.4744357,16,13.8,0.37149206,0,4.897438017,10.48,0.11895443,6.5,4.156666667,4.008780488,0.45482007,-0.2919086,0,0.21142586,5.253888446,4.9325,0.024922524,-0.5653309,0.117321424,-0.2887085,15,1.3414025,2.957238307,0.015462312,0.048484903,1,0.28814065,3.878314607,4.0159917,1.299999952,0.9005933,-0.008196498,-0.5955599,1.216,0,0.41406435,6.5,-1.7444429,4.953191489,4.788177419,10,-1.9000053,5.5,5.910609137,17,0.16759615,-0.6471578,-3.5487256,0.27026835,0.3082073,11,6.294090909,6.571666667,6.610740741,17.12,-0.26103145,5.47254541,-1.8252972,15,14,-3.345434783,0.007992339,-0.014279072,-0.24460742,16,23.5,28.5,6.1,1.23,2.5,10.15,13.35,6.26E+10
2,0,1.0874672,11.50928571,7.145106383,1,0.01863481,2.9385054,0.5,0.012844077,-1.673622,-0.029262546,0,0.5,6.53,-0.11150846,6.34,1.3823756,0.7878245,9.836647059,32.4,15,1.0812893,0.4332077,7.782681569,0,-0.62422913,0,0.0220281,2.6361537,6.928591138,1.5856719,-1.6,-1.4856908,-0.5625297,14.22111111,2.8225472,1.9682697,-2.1029065,175,14,-0.6520976,-6.111470588,0,6.858375,1.24000001,-0.6305358,18,-0.010561532,5.855472359,-0.55005497,0,8.112666667,2.0248907,0.8,-2.191244,1.5558492,0.40680146,0.5,-0.07777854,0.52479947,5.566935484,-0.002544402,10.37,16.3,-0.08042143,0,9.460721649,16,-0.6799748,6.5,5.9525,5.676801802,0.45482007,-0.3776829,0,3.32266,7.631867656,11.76819672,-0.48059374,-0.09506179,1.3214537,-0.85525024,16,-0.48278633,1.208,0.015462312,-0.29343987,2,-2.004425,3.145780051,-2.3823786,1.100000024,-2.599592,0.083134264,-1.4975038,10.03,0,-2.9567966,6.5,0.49774998,6.039090909,7.313856041,18,-0.7208861,5.5,8.562,15,-2.1560876,0.82196176,-1.4150779,-0.9804435,-0.2890902,11,7.587333333,7.903214286,9.55,14.7,-0.7589627,7.790440957,-0.013140109,16,14,10.28852941,0.38413292,-0.014279072,0.3406314,16,20.6,25.6,0.1,1.73,6.92,9.08,11.52,6.26E+10
1,-8.55,-5.4879456,3.094,4.50279661,3,-0.046080492,-0.068083706,0,0.012844077,0.7053032,0.0376217,1,1,6.85,0.7159881,0.12,-0.582095381,-0.070216683,3.325121951,7.45,20,1.1274046,6.1242533,5.817192161,2,3.3338516,0,-0.07888457,1.055563691,8.604977604,2.4286613,-7.952592593,-0.7303692,-0.043485297,19.69934066,-3.870435,1.303407944,-2.134133303,181,16,-0.6520976,-4.839113924,0,4.204150943,0.439999998,-0.7646233,19,-0.010561532,5.210310078,-0.8976426,0,1.827058824,0.164251606,2.7,-0.671857357,-0.082536324,-1.706442818,1.5,-1.1715345,0.21776031,2.850727273,-0.001952874,16,15.40259259,0.2591189,0,3.719545455,15.15130435,0.043361932,6.5,2.666,3.410359281,0.45482007,0.12727783,0,-1.187802721,4.923655367,3.243333333,-0.034923247,-0.097539793,-0.72527164,-0.276969644,17,-3.9617264,2.602571429,0.015462312,-6.79E-04,1,-0.448981981,3.414069767,0.8139804,6.199999809,-0.580751014,1.3056661,0.7475458,2.4025,0,0.256385566,1.65,2.0574288,5.597435897,5.027529412,6,-0.7300508,3.37,3.4525,16,-2.089900884,-0.2419157,5.9721785,-2.205891634,-3.6877902,6.85,2.557222222,4.0775,2.951111111,7.45,0.054199796,5.190489865,-3.7814019,19,16,-4.839113924,-0.1524419,-0.014279072,-1.611197921,7.45,23.6,28.6,1.55,1.83,0.17,3.83,19.77,6.26E+10
1,-2.156666667,-5.3177366,4.68039604,3.500410172,7,-0.046080492,0.002142003,0,0.012844077,-1.8434029,0.0376217,1,1,13.57,0.7159881,8.285454545,0.37152869,-1.4065231,7.115527559,15.78,16,1.238292,5.2996173,6.817911683,6,2.2951126,0,-0.07888457,0.30201137,6.561285594,2.980355,-4.444096386,-0.7303692,0.554961,15.18076555,-4.8571806,-0.89903396,-0.6389511,142,13,-0.6520976,0.89517872,0,7.94880713,1.120000005,-0.7646233,19,-0.010561532,7.380354804,-0.18441863,0,10.90474138,1.2480205,8.5115,0.62870014,-0.5677481,0.2903568,3.5,-1.1715345,0.8887278,10.29823435,-0.001952874,9.48,11.19409639,0.004375648,0,7.235191816,10.52847619,0.6261851,13.78714286,3.279285714,6.127433155,0.45482007,-0.13417926,0,-0.070512034,4.808881672,6.946611842,-0.4491818,-0.6243468,-0.72527164,0.048619434,14,-4.5661225,1.820441176,0.015462312,-0.08941259,1,0.45260957,6.484949387,0.02185542,5.599999905,-1.6907446,1.3056661,-1.7801869,5.539310345,0,0.17538497,2.893333333,2.1729195,5.219888889,6.477466667,17,-0.6093302,0.976666667,4.721510791,15,1.5206462,-1.0754312,4.9661646,-0.06520682,-2.9550374,14.53333333,6.089634146,2.747264151,3.897115385,6.75,-0.7219107,5.435848576,-3.3924072,14,13,2.831845387,-0.105638474,-0.014279072,-0.06011546,13.84333333,33.4,38.4,0.38,5.65,5.68,12.02,21.38,6.26E+10
5,-2.468571429,0.81391674,9.605625,6.922080316,10,-0.046080492,-1.2168868,0,0.012844077,-0.6993332,0.0376217,0.4,1,11.17,0.7159881,2.738571429,-3.029629,0.7345978,6.70347561,18.88,16,-0.029506538,-3.2850742,4.744798995,0,-4.324044,0,-0.07888457,0.46862856,6.356730271,1.4710165,7.005,-0.7303692,-1.1288553,15.8884375,-3.3575263,1.2493372,-4.0240226,561,13,-0.6520976,-2.59431838,0,3.757652439,1.019999981,-0.7646233,19,-0.010561532,5.118640635,-0.33230752,0,6.214782609,0.30902305,5.4105,0.2951739,0.12658684,-3.4329126,0.909090909,-1.1715345,0.09411305,6.483692722,-0.001952874,24.33,19.275,-0.048614204,0,6.012116402,19.275,-0.1526346,5.057142857,4.787368421,7.470618102,0.45482007,0.64077944,0,-2.9478636,4.891247813,5.992804233,0.43994695,0.5532473,-0.72527164,-0.005464997,13,2.42382,3.555294118,0.015462312,-0.068713166,7,-0.9823055,5.19809375,-0.5921457,4.699999809,-0.5380177,1.3056661,-0.45997655,10.784,0,0.6108021,5.057142857,2.7439907,4.632565789,5.145088819,13,-0.5376492,5.461428571,5.280821918,15,-4.0616345,-0.6556415,-3.5404189,-3.810028,0.34095842,11.64285714,4.311315789,6.021401869,5.280821918,26.28,-0.13996346,5.636875,3.738244,12,15,2.754253049,0.050475605,-0.014279072,-2.6752262,13.53142857,34.58,39.58,0.32,14.05,6.87,21.43,13.15,6.26E+10
1,1.936,1.660187,3.774029851,6.284172414,6,-0.046080492,3.5559,0,0.012844077,-0.9026805,0.0376217,0,1,11.53,0.7159881,4.552,0.17479682,0.7324198,4.173762376,12.12,17,0.30816382,-2.242213,4.310332346,3,-0.054584123,0,-0.07888457,2.5635254,7.067086699,1.4321104,-8.958188153,-0.7303692,-0.7318649,15.36866667,-3.9094386,2.5983126,-1.7211329,421,12,-0.6520976,1.549852941,0,4.744729412,0.899999976,-0.7646233,19,-0.010561532,3.705856978,1.2622452,0,3.628181818,1.1306956,5.039655172,-1.7915843,0.077612825,0.88168186,1.5,-1.1715345,-0.23326707,3.767884187,-0.001952874,13.47142857,17.53818815,0.37149206,0,4.206111111,17.71168421,-0.05462208,5.688,5.3145,4.091276006,0.45482007,-0.33618206,0,5.4058537,4.188711195,4.192820513,0.8198948,0.38692105,-0.72527164,0.55179054,15,0.7864392,2.918950276,0.015462312,0.048484903,2,-4.193445,3.585757856,-2.99765,2.099999905,-3.7829413,1.3056661,-0.5955599,3.4,0,-4.445747,5.688,-1.3697624,4.7916,3.907005545,20,-1.9000053,7.538,5.247083333,14,-4.1194167,-0.98744184,-1.3695464,-2.154851,-2.730383,16.16,4.26826087,8.203157895,5.17173913,8.58,-1.3843524,4.593402579,1.4645338,16,14,-4.266147059,0.007992339,-0.014279072,0.3637199,17.936,29.43,34.43,2.08,5.55,6.72,14.52,14.92,6.26E+10
2,13.38,-2.5208218,3.514,8.917658158,8,-0.046080492,0.3113872,0.5,0.012844077,-0.35218656,0.0376217,0,0.5,33.43,0.7159881,8.013333333,0.6624512,0.36147466,6.029107143,34.32,14,0.25432274,-3.9677863,5.500932664,1,-0.0952518,0,-0.07888457,0.25942189,6.186179222,3.450577,15.37543307,-0.7303692,0.28232732,13.71694915,-2.5101047,0.1635059,-1.2389742,590,14,-0.6520976,6.870496894,0,5.8459375,0.800000012,-0.7646233,19,-0.010561532,4.139817837,-0.85002023,0,2.245862069,-1.2439619,2.089047619,-1.1831009,0.824618,0.6624087,1,-1.1715345,1.1663076,4.108064516,-0.001952874,21.95666667,21.69456693,0.11924377,0,5.66509434,23.50743902,0.97940624,1.563333333,3.5264,5.328988764,0.45482007,1.7051013,0,0.94531894,6.030350448,5.469038462,1.0993962,1.1473387,-0.72527164,1.3689696,16,-1.2694027,3.002444444,0.015462312,-0.07795428,2,-0.80659497,3.486616541,0.7559511,2.599999905,-1.2456924,1.3056661,-0.42815414,3.208333333,0,-0.7380479,1.563333333,0.22601832,6.726571429,5.085396226,12,-0.099870175,19.17666667,6.831707317,13,-0.23614332,1.2060153,-0.19409317,0.20351613,0.87741506,28.37666667,7.2912,12.28864286,6.831707317,37.07,-0.4641881,5.848641064,0.39615864,16,14,11.81049689,-0.5855699,-0.014279072,-1.2835847,29.38,42.42,47.42,19.72,1.78,10.57,32.4,10.02,6.26E+10
4,-0.42,-2.1708302,3.144027778,8.853210634,6,0.052714653,0.004405011,0,0.012844077,-0.12117595,0.16447444,0,1,13.07,-0.124132715,5.054285714,0.9864025,0.11010956,7.46904321,15.4,20,-0.9066761,-1.5492928,4.334634547,4,-2.538547,0,-0.0308711,0.66071767,5.466974252,1.6411175,10.28083333,0.5343077,-0.1781536,20.0075,-4.905379,-0.12710042,0.63717705,577,16,-0.6520976,-4.219569892,0,4.437960526,0.99000001,0.027929857,20,-0.010561532,4.71328093,-0.5009431,0,4.805121951,-0.13327585,11.31,0.75178945,-0.10748626,0.7592572,2,-0.03763987,1.2674906,11.47658503,-0.55705184,19.13,28.28916667,-0.9643637,0,7.048214286,30.38555556,0.17455262,10.92,8.366071429,8.060590574,0.45482007,-0.5269111,0,0.06775317,6.274470594,8.13443038,-0.21293503,-0.041810796,-0.8063787,-0.53563434,18,0.3235951,3.994583333,0.015462312,-0.44112667,4,0.036514923,9.562439586,4.3572855,6,0.588431,-0.006434504,-0.10056808,3.156078431,0,0.5622565,2.8575,1.3965907,6.91925,7.365950192,21,-1.2154942,5.12,5.102333333,17,-0.012677721,-0.71830046,1.1522151,-0.28540877,-1.3466873,11.9275,6.104318182,6.528041237,6.4472,38.57,0.019393265,6.419263502,-1.4365712,18,18,-4.399569892,0.018520065,-0.014279072,0.37228546,15.58,57.93,62.93,1.72,9,18.08,32.17,25.77,6.26E+10
2,-8.55375,-4.2253613,2.815,6.924684825,9,0.052714653,2.5609956,0,0.012844077,-0.7225856,0.16447444,0,1,11,-0.124132715,3.140833333,2.608588,1.0200465,5.54409396,3.3,19,-0.4674484,5.1964474,3.241045024,-5,5.7356353,0,-0.0308711,2.2386298,12.98224354,1.4376689,21.78837398,0.5343077,-0.004759557,22.9516,4.1271853,-0.3506392,-0.80168515,410,14,-0.6520976,-5.722702618,0,2.308447205,0.629999995,0.027929857,20,-0.010561532,3.343870537,2.1543303,0,3.468240741,1.4811319,2.4344,-2.155278,-0.6498138,-1.0050969,0.6,-0.03763987,-0.08414185,3.16293617,-0.55705184,16.7,16.18162602,1.5790561,0,4.345506329,16.52467532,0.064261526,1.84,2.09325,3.12009324,0.45482007,-0.06394022,0,1.1335305,3.775009488,4.098467153,-0.47659507,-0.7587208,-0.8063787,-0.3226953,16,-4.4723363,2.516428571,0.015462312,-0.14758067,3,1.0000318,3.256568758,-5.318971,5.699999809,0.62908864,-0.006434504,0.26020417,2.526153846,0,-1.4470075,1.7025,-0.012890264,3.142587992,4.21493992,15,-2.8664434,4.87875,4.615,15,-1.4521865,0.380526,3.0674164,-1.6152571,0.73781747,7.57375,1.368,7.311373802,4.615,37.97,-0.3378312,4.211864802,0.6430072,15,17,-9.868952618,0.37137312,-0.014279072,-2.663121,7.44625,50.33,55.33,15.63,4.87,0.05,21.35,28.98,6.26E+10
1,-2.610714286,4.2448273,8.510797546,5.399418549,18,0.032217182,-0.068083706,0,0.012844077,-0.9026805,-0.04902034,1,1,21.13,-0.06869952,4.273333333,-0.582095381,-0.070216683,5.543648961,22.08,13,0.30816382,6.235909,4.543944521,4,6.594145,0,0.71810085,1.055563691,6.066129727,1.4321104,8.7972,0.27782592,-0.043485297,14.22541667,5.226363,1.303407944,-2.134133303,311,14,-0.6520976,0.38295968,0,3.923147727,1.139999986,-0.036285423,22,-0.010561532,4.197243039,1.2622452,0,3.057136564,0.164251606,3.644516129,-0.671857357,-0.082536324,-1.706442818,1.2,-1.717228,-0.23326707,4.485690236,0.7224978,15.65,13.2828,0.37149206,0,3.799674134,14.476,0.043361932,3.564285714,4.371578947,4.404705332,0.45482007,0.12727783,0,-1.187802721,3.441994282,5.783333333,-0.034923247,-0.097539793,0.060152262,-0.276969644,13,-6.2000957,2.811792453,0.015462312,0.048484903,1,-0.448981981,4.939393939,-5.494858,1.5,-0.580751014,1.1712403,-0.5955599,7.874038462,0,0.256385566,2.775,1.037192,1.982952756,3.80424538,13,-1.9000053,5.577857143,3.123291139,13,-2.089900884,-0.2419157,3.0973504,-2.205891634,3.111569,10.86714286,2.265882353,6.079411765,3.882159091,22.08,0.054199796,4.161311357,2.2226367,14,13,9.073673966,0.007992339,-0.014279072,-1.611197921,13.38928571,22.47,27.47,6.43,2.35,5.33,14.37,8.1,6.26E+10
1,0.531176471,2.8552592,6.947,6.619182099,29,0.092703596,-0.1625953,0,0.012844077,-0.6993332,0.29013136,0,1,8.93,2.0733843,3.995,0.46692333,-0.2573727,5.5477,9.33,23,-0.029506538,-0.013561823,6.45226693,9,3.8969586,0,1.1299326,0.5260812,7.187413101,1.4710165,-8.202394366,0.2982283,0.028305007,18.63976744,2.588512,0.42711005,0.31768748,305,15,-0.6520976,1.113614359,0,3.58470852,0.939999998,0.08247992,23,-0.010561532,5.855089183,-0.33230752,0,5.856,-0.12252184,2.234637681,-0.0649369,0.24817516,0.0790028,1.380952381,1.3338673,0.09411305,5.71,1.0486463,20.35,18.75239437,-0.048614204,0,4.009863014,15.99882353,-0.09324522,2.835238095,2.304285714,5.356111111,0.45482007,-0.09765822,0,0.26203164,5.744722711,4.221506849,0.0300374,-0.18505761,-0.13597754,0.07212817,17,-1.8128821,3.318,0.015462312,-0.068713166,2,-0.25447842,3.330300546,-4.004037,3.700000048,-0.124172874,-0.3843552,-0.45997655,8.266666667,0,-0.36442882,3.202941176,2.8867493,3.885080092,4.012664835,18,-0.5376492,9.122941176,6.193493976,14,-0.049356174,0.057929337,0.7751561,0.076972075,-2.2211301,13.44470588,3.381694915,7.725365854,6.193625,10.55,-0.21810804,6.341395617,2.6171448,16,17,-6.087562112,0.050475605,-0.014279072,0.05549725,16.53117647,34.85,39.85,20.32,5.95,0.05,26.7,8.15,6.26E+10
2,-1.975,-0.06162262,1.97625,6.672272727,8,0.092703596,-0.068083706,0,0.012844077,0.08035762,0.29013136,0.5,1,6.8,2.0733843,2.10375,-0.582095381,-0.070216683,5.227772277,8.65,13,-0.088441834,-6.8236327,5.009178841,-1,2.174066,0,1.1299326,1.055563691,4.629163172,1.9913869,-7.654821429,0.2982283,-0.043485297,11.75477273,-1.7649242,1.303407944,-2.134133303,199,16,-0.6520976,-4.353157895,0,6.544872881,0.689999998,0.08247992,23,-0.010561532,4.091139138,-0.10189593,0,4.554634146,0.164251606,8.5596,-0.671857357,-0.082536324,-1.706442818,0.8,1.3338673,2.6717834,5.166760563,1.0486463,13.95666667,17.83482143,-1.9630841,0,2.317,17.05375,0.043361932,4.42,4.52,4.539375,0.45482007,0.12727783,0,-1.187802721,4.564080366,2.336969697,-0.034923247,-0.097539793,-0.13597754,-0.276969644,15,2.025539,1.7359375,0.015462312,-0.041367877,10,-0.448981981,4.8963125,-0.6244848,5.099999905,-0.580751014,-0.3843552,0.27933067,1.28,0,0.256385566,4.42,1.6284035,3.252839506,2.6865625,12,-1.6536092,7.22,4.915952381,14,-2.089900884,-0.2419157,-0.22914074,-2.205891634,0.835467,10.425,1.997333333,6.278333333,4.9255,10.18,0.054199796,4.791211031,-1.8266008,14,14,-9.728157895,-1.037462,-0.014279072,-1.611197921,14.025,21.2,26.2,0.9,6.48,1.53,9.3,11.9,6.26E+10
2,0,-3.0282528,6,5.929468085,0,0.02418614,0.40074623,0.5,-0.00971841,-0.9026805,-0.04773737,0,0.5,14.87,-0.11509785,7.57625,1.7180728,0.21587923,6.622373984,17.27,18,0.30816382,-4.0374117,6,0,1.1546687,0,-0.18910937,0.24781156,6.727500046,1.4321104,6.83,0.3202052,0.48852208,13.94796992,0.86269933,-0.07361067,0.034157738,420,13,-0.749918,-4.371846154,3,6,1.090000033,-0.4339281,12,0.031381562,6,1.2622452,0,6,0.38929725,6,-0.09683432,0.5348264,0.25161818,0,-0.06240231,-0.23326707,6,-0.13015965,20.65,21.7,0.37149206,3,8.182671756,20.08538462,0.28404266,6,6,6,0.44821078,-0.5590411,0,0.21203688,5.826860113,7.123381089,-0.15260236,0.5615904,0.5989191,0.27602568,14,-2.5535836,1.961384083,0.018522512,0.048484903,2,0.8699072,6,3.3602703,2.299999952,0.49920565,-0.018186959,-0.5955599,6,0,-0.053018395,6,-0.10360021,7.862647059,7.723397086,13,-1.9000053,5.5,3.999117647,14,-0.47462904,-0.18473601,-3.9188428,0.40706554,2.899907,11,8.571111111,7.3788,3.405,28.53,-0.41954032,4.987134383,-0.52733296,13,15,-3.101846154,0.007992339,0.009655832,0.16571315,16,73.03,78.03,1.42,52.23,7.57,61.48,11.55,6.22E+10
1,5.867142857,-1.4190799,7.2775,8.40487747,12,0.02418614,2.6050897,0,-0.00971841,0.057272114,-0.04773737,1,1,19.28,-0.11509785,3.9,4.42796,1.4175547,7.328846154,20.45,8,0.34481525,-5.1538568,5.569268868,8,-0.5712141,0,-0.18910937,1.1781418,10.63064117,1.4594215,13.46122507,0.3202052,-0.20203839,17.15741162,-2.0028121,0.04908601,0.6498486,170,9,-0.749918,1.579583049,3,6.468125,0.319999993,-0.4339281,12,0.031381562,5.123752053,2.693488,0,4.142903226,1.0524989,9.138421053,-3.2240503,-1.3681961,-1.6097926,2.4,-0.06240231,0.5418621,5.71875,-0.13015965,20.00333333,19.53877493,1.9770713,3,3.645384615,21.60824176,0.08162664,4.185,8.225333333,5.9972,0.44821078,1.7917666,0,2.3765595,4.277816216,5.222307692,-0.51369995,1.4774787,0.5989191,-0.072668575,9,-2.4924104,2.555846154,0.018522512,0.08516525,2,0.17004119,6.206440678,2.845084,0.5,0.16112787,-0.018186959,0.40707558,6.5,0,-2.987899,9.784285714,1.9917445,3.285259259,4.970689655,8,-2.9122915,4.14,5.466306306,8,-2.1213336,-0.87478304,-2.1382363,-1.9541916,3.0673463,19.71714286,3.0995,11.75575472,5.633770492,33,0.16726258,4.992225131,0.03049188,9,16,0.162440191,-1.4871128,0.009655832,-4.21084,21.86714286,27.88,32.88,10.2,12.4,1.02,23.83,4.05,6.22E+10
2,-3.783333333,1.4630364,5.477142857,8.310023188,8,0.38224754,-0.10016654,0,-0.00971841,-1.2766747,-0.3944569,0,1,0.25,0.13784437,4.051111111,0.47453594,-1.1295608,6.108041237,14.85,14,0.5325388,0.70339835,5.366567055,2,-2.0210042,0,-0.33056316,0.4120241,5.559099738,2.46868,3.941846154,0.41718915,-0.6122573,10.90551724,2.7278683,0.31025538,1.0761184,205,14,-0.749918,-5.052424242,3,5.372572062,0.569999993,-0.90775514,13,0.031381562,5.196933333,-0.27540725,0,7.883043478,0.85709995,2.8232,0.9610137,0.19519225,-0.051734656,1.142857143,0.5410148,0.22520667,4.083157895,0.4480793,16,19.92815385,-0.16577211,3,7.652765957,18.48,-0.43652385,4.566666667,2.380714286,2.797052632,0.44821078,-0.37365124,0,-0.38070157,6.088019169,7.445892857,0.023598166,0.37767065,0.22418433,-0.41886824,14,-3.4892726,1.745,0.018522512,-0.19865271,2,0.09495565,2.630588235,-2.5800836,0.300000012,0.44743437,-0.042119667,-0.56299436,11.03,0,-0.20019357,2.531666667,-0.597519,2.806428571,6.239041096,13,-0.63444495,2.99,4.43128,13,0.6019034,-0.5734134,-0.22829627,-0.43776372,0.7364535,0.385,4.5056,9.211018519,4.603780488,23.87,-0.8623763,6.030948617,-0.98398066,13,14,-2.419090909,-0.20198996,0.009655832,0.20402157,12.21666667,22.03,27.03,7.58,1.38,7.1,16.3,5.73,6.22E+10
2,-8.2,1.6296233,4.526190476,3.986351351,2,-0.046080492,-0.9930244,0,-0.00971841,-2.6862707,0.0376217,0,1,6.78,0.7159881,10.1,1.5361466,-0.4801602,4.650266667,7.8,14,2.029959,4.597053,6.697409326,0,4.6174793,0,-0.07888457,1.1206352,5.080275385,1.9485855,-5.167857143,-0.7303692,0.58192384,11.38948276,3.7791255,-0.7619731,0.46070084,232,14,-0.749918,-10.89367925,3,7.993777778,1.820000052,-0.7646233,19,0.031381562,3.105652985,-1.2227645,0,8.833,-0.8117144,3.047142857,0.047617577,-0.61150926,-0.37435836,0.666666667,-1.1715345,0.38804138,3.576263736,-0.001952874,16,15.31785714,0.016887927,3,5.968307692,16.69,-0.652832,6.5,7.016666667,4.714504505,0.44821078,-0.5027714,0,-0.62200856,5.592346723,4.001086957,0.07880285,1.1682328,-0.72527164,-1.3625311,14,-4.5367227,2.414444444,0.018522512,0.07361813,7,1.1069522,2.70807377,-4.8994803,1.5,-0.9506828,1.3056661,-2.6180172,5.722222222,0,1.5856804,1.93,2.3573349,4.683695652,5.268852459,13,-0.36630803,3,6.060454545,15,1.6594372,0.8519362,1.3508033,0.27468088,1.6030858,6.78,7.912857143,3.524102564,6.54,10.15,0.15046115,5.447142857,0.51908714,14,13,-10.89367925,-0.27145886,0.009655832,0.043477956,7.8,19.12,24.12,0.2,7.83,4.82,12.95,6.17,6.23E+10
2,24.755,0.72345096,4.616546392,4.433789474,2,0.052714653,1.4706149,0,-0.00971841,-0.9026805,0.16447444,0.5,1,36.52,-0.124132715,0.65,0.98558533,0.16136542,3.694775583,36.93,14,0.30816382,-3.4232948,4.921872425,2,-3.714148,0,-0.0308711,2.1905906,7.006453525,1.4321104,27.805,0.5343077,-0.00322514,14.95206667,-1.9797535,0.66333735,-0.79976094,393,13,-0.749918,24.71977273,3,4.288265306,0.839999974,0.027929857,20,0.031381562,4.259057434,1.2622452,0,9.451333333,0.8495871,11.73,-0.9646468,0.07152206,0.26626277,2,-0.03763987,-0.23326707,4.916887701,-0.55705184,16,16.775,0.37149206,3,4.415378691,19.024,0.048919175,11.73,11.73,7.385299793,0.44821078,0.40958792,0,0.9616855,3.903670387,3.619379195,0.8291447,-0.7803512,-0.8063787,-0.31429085,12,2.1694703,2.156041667,0.018522512,0.048484903,7,-0.31070104,4.597062056,-1.646049,1.5,-0.56060886,-0.006434504,-0.5955599,4.376875,0,-0.9825852,15.855,2.6814187,4.197222222,4.063221107,7,-1.9000053,19.89,7.468666667,15,-0.39791536,-0.21135835,-2.816922,-1.0796678,-0.8862383,40.51,1.85,5.188125,5.2925,44.58,-0.566902,4.045126582,3.2722323,14,13,20.89477273,0.007992339,0.009655832,-1.4976287,40.755,34.58,39.58,5.48,4.83,7.6,18.38,16.2,6.23E+10
